jyutping_code,hanzi,word,frequency,tags
"caap3 zam1 dou1 m4 jap6",插針都唔入,插針都唔入,160,"daily,phrase"
"ngam2 zyu6 loeng4 sam1",揞住良心,揞住良心,180,"daily,verb,phrase"
"laa5 zaa2 sau2 dyun6",揦鮓手段,揦鮓手段,180,"daily,phrase"
"haai1 je5",揩嘢,揩嘢,300,"daily,verb"
"kit3 hoi1 bun2 syu1",揭開本書,揭開本書,180,"daily,noun,phrase"
"fai1 gwan1",揮軍,揮軍,300,"daily,verb"
"zaa1ｌｉｆｔ jan4",揸ｌｉｆｔ人,揸ｌｉｆｔ人,140,"daily,noun,phrase"
"zaa1 kei4",揸旗,揸旗,300,"daily,verb"
"dap6 dai1",揼低,揼低,300,"daily,verb"
"dap6 sei2",揼死,揼死,300,"daily,verb"
"dap6 sap1",揼濕,揼濕,300,"daily,verb"
"dap6 sap1 saam1",揼濕衫,揼濕衫,250,"daily,verb,phrase"
"dap6 sap1 san1",揼濕身,揼濕身,250,"daily,verb,phrase"
"dap6 laan6",揼爛,揼爛,300,"daily,verb"
"dap6 sek6 zai2",揼石仔,揼石仔,250,"daily,verb,phrase"
"dam2 lok6 dei6",揼落地,揼落地,250,"daily,verb,phrase"
"dam2 hoi1",揼開,揼開,300,"daily,verb"
"wa2 zi2",𢱑子,𢱑子,300,"daily,noun"
colloquial,𢱕,𢱕,400,daily
"dap6 laan6",𢱕爛,𢱕爛,300,"daily,verb"
"dap6 gwat1",𢱕骨,𢱕骨,300,"daily,verb"
"bok3 hung4 ngaan4 jat1 siu3",搏紅顏一笑,搏紅顏一笑,160,"daily,verb,phrase,polite"
"gaau2 cyun3 go3 paa1 ti4",搞串個ｐａｒｔｙ,搞串個ｐａｒｔｙ,50,"daily,verb,phrase"
"gaau2 mat1 ceon1 aa3",搞乜春呀,搞乜春呀,180,"daily,noun,phrase,question"
"gaau2 mat1 gwai2 aa3",搞乜鬼呀,搞乜鬼呀,180,"daily,noun,phrase,question"
"gaau2 zyu6",搞住,搞住,300,"daily,verb"
"gaau2 dou3 jat1 wok6 pou5",搞到一鑊泡,搞到一鑊泡,160,"daily,verb,phrase"
"gaau2 wo5",搞喎,搞喎,300,"daily,verb"
"gaau2 to5",搞妥,搞妥,300,"daily,verb"
"gaau2 to5 saai3",搞妥晒,搞妥晒,250,"daily,phrase"
"gaau2 cyun3 go3 paa1 ti4",搞寸個ｐａｒｔｙ,搞寸個ｐａｒｔｙ,50,"daily,verb,phrase"
"gaau2 si2 gaau2 gwan3",搞屎搞棍,搞屎搞棍,180,"daily,verb,phrase"
"gaau2 waan1",搞彎,搞彎,300,"daily,verb"
"gaau2 dak1 jau5 seng1 jau5 sik1",搞得有聲有色,搞得有聲有色,140,"daily,verb,phrase"
"gaau2 sing4 gam2",搞成噉,搞成噉,250,"daily,verb,phrase"
"gaau2 gaau2 zan3 mou5 bong1 can3",搞搞震冇幫襯,搞搞震冇幫襯,140,"daily,verb,food,phrase"
"gaau2 si6 gaau2 fei1",搞是攪非,搞是攪非,180,"daily,verb,phrase"
"gaau2 zeng3",搞正,搞正,300,"daily,verb"
"daap3 kiu4 pou1 lou6",搭橋舖路,搭橋舖路,180,"daily,verb,phrase"
"daap3 de1",搭爹,搭爹,300,"daily,verb"
"daap3 dik1",搭的,搭的,300,"daily,verb"
"wan2 lai4 gong2",搵來講,搵來講,250,"daily,verb,phrase,polite"
"wan2 faai3 cin2",搵快錢,搵快錢,250,"daily,verb,phrase"
"wan2 jat6",搵日,搵日,300,daily
"wan2 tiu4 meng6 zai2 gaau3 fei1",搵條命仔較飛,搵條命仔較飛,140,"daily,verb,phrase"
"wan2 seoi2",搵水,搵水,300,"daily,verb"
"wan2 gwai2 bong1 sau2",搵鬼幫手,搵鬼幫手,180,"daily,verb,phrase,question"
"wan2 gwai2 bong1 can3",搵鬼幫襯,搵鬼幫襯,180,"daily,verb,phrase"
"wan2 gwai2 maai5",搵鬼買,搵鬼買,250,"daily,verb,phrase"
"coeng2 zau2 piu3 jyun4",搶走票源,搶走票源,180,"daily,verb,phrase"
"mo1 deng2",摩頂,摩頂,300,"daily,verb"
"mit1 lat1",摵甩,摵甩,300,"daily,verb"
"pit3 je5",撇嘢,撇嘢,300,daily
"pit3 seoi2",撇水,撇水,300,daily
"kin2 hei2 wok6 goi3",㨴起鑊蓋,㨴起鑊蓋,180,"daily,noun,phrase"
"kin2 hoi1 bun2 syu1",㨴開本書,㨴開本書,180,"daily,verb,phrase"
"lou1 lyun6",撈亂,撈亂,300,"daily,verb"
"lou1 pin1",撈偏,撈偏,300,"daily,verb"
"laau4 m4 dim6",撈唔掂,撈唔掂,250,"daily,verb,phrase"
"lou1 hei2 laa1",撈起啦,撈起啦,250,"daily,verb,phrase"
"lou1 hei2 laa1 nei5",撈起啦你,撈起啦你,180,"daily,phrase"
"laau4 bin1 faan6",撈邊瓣,撈邊瓣,250,"daily,phrase,question"
"caang3 dou3 hang4",撐到恆,撐到恆,250,"daily,verb,phrase"
"caang3 hang4",撐行,撐行,300,"daily,verb"
"zong6 dou3*2",撞到,撞到,300,"daily,verb"
"zong6 dou3 mun5 tin1 sing1",撞到滿天星,撞到滿天星,160,"daily,verb,body,phrase"
"zong6 can1",撞嚫,撞嚫,300,"daily,verb"
"zong6 sei2 maa5 gam2",撞死馬咁,撞死馬咁,180,"daily,verb,food,phrase"
"zong6 jyu2",撞瘀,撞瘀,300,"daily,verb"
"zong6 baan2",撞闆,撞闆,300,"daily,verb"
"liu4 gaau1 aai3",撩交嗌,撩交嗌,250,"daily,verb,phrase"
"liu4 neoi5 zai2",撩女仔,撩女仔,250,"daily,verb,food,phrase"
"giu6 coeng4 goek3",撬長腳,撬長腳,250,"daily,verb,food,phrase"
"taat1 ceot1 lei4",撻出嚟,撻出嚟,250,"daily,verb,food,phrase"
"taat1 daai6 lou2 do2",撻大佬朵,撻大佬朵,180,"daily,verb,family,phrase"
"taat1 ce1",撻車,撻車,300,"daily,verb"
"kam4 lei4 kam4 heoi3",擒嚟擒去,擒嚟擒去,180,"daily,verb,phrase"
"kam4 caak6",擒賊,擒賊,300,"daily,verb"
"daam1 bou2 syu1",擔保書,擔保書,250,"daily,noun,phrase"
"maak3 daai6 deoi3 goek3",擘大對腳,擘大對腳,180,"daily,verb,phrase"
"maak3 laan6 bei2",擘爛髀,擘爛髀,250,"daily,noun,phrase"
"mang2 zang2",擝噌,擝噌,300,daily
"caat3 jat1 caan1",擦一餐,擦一餐,250,"daily,verb,food,phrase"
"caat3 haai4 gau2",擦鞋狗,擦鞋狗,250,"daily,noun,phrase"
"caat3 caan1 ging6",擦餐勁,擦餐勁,250,"daily,verb,food,phrase"
"ning1 zau2; ling1 zau2",擰走,擰走,300,"daily,verb"
"zit1 jan4",擳人,擳人,300,"daily,verb"
"laap3 gaa2 caang1",擸架生,擸架生,250,"daily,verb,phrase"
"baai2 coi2",擺彩,擺彩,300,"daily,verb"
"baai2 lou5 mun4",擺老門,擺老門,250,"daily,verb,phrase"
"baai2 bok6 lok1",擺薄落,擺薄落,250,"daily,verb,phrase"
"baai2 gaai1 bin1",擺街邊,擺街邊,250,"daily,verb,phrase"
"baai2 mun4",擺門,擺門,300,"daily,verb"
"baai2 zan6",擺陣,擺陣,300,"daily,verb"
"sip3 jan4 mei6 lik6",攝人魅力,攝人魅力,180,"daily,food,phrase"
"sip3 sek6 jan4",攝石人,攝石人,250,"daily,verb,phrase"
"sip3 gou1 zam2 tau4",攝高枕頭,攝高枕頭,180,"daily,verb,phrase"
"lo1 wai6",攞位,攞位,300,"daily,verb"
"lo2 heoi3 tin4 hoi2",攞去填海,攞去填海,180,"daily,noun,phrase"
"lo2 saai3 coi2",攞晒彩,攞晒彩,250,"daily,verb,phrase"
"lo2 ging2 ding6 zang6 hing3",攞景定贈興,攞景定贈興,160,"daily,verb,phrase"
"lo2 saai3 coi2",攞曬彩,攞曬彩,250,"daily,verb,phrase"
"lo2 zoek6 sou3",攞著數,攞著數,250,"daily,verb,phrase"
"lo2 geng3",攞鏡,攞鏡,300,"daily,verb"
"gaau2 cyun3 go3 paa1 ti4",攪串個ｐａｒｔｙ,攪串個ｐａｒｔｙ,50,"daily,verb,phrase"
"gaau2 mat1 ceon1 aa3",攪乜春呀,攪乜春呀,180,"daily,noun,phrase,question"
"gaau2 mat1 gwai2 aa3",攪乜鬼呀,攪乜鬼呀,180,"daily,noun,phrase,question"
"gaau2 lyun6 dong3",攪亂檔,攪亂檔,250,"daily,verb,phrase"
"gaau2 ceot1 go3 daai6 tau4 fat6",攪出個大頭佛,攪出個大頭佛,140,"daily,verb,food,phrase"
"gaau2 dou3 jat1 wok6 pou5",攪到一鑊泡,攪到一鑊泡,160,"daily,verb,phrase"
"gaau2 wo5",攪喎,攪喎,300,"daily,verb"
"gaau2 to5",攪妥,攪妥,300,"daily,verb"
"gaau2 to5 saai3",攪妥晒,攪妥晒,250,"daily,phrase"
"gaau2 cyun3 go3 paa1 ti4",攪寸個ｐａｒｔｙ,攪寸個ｐａｒｔｙ,50,"daily,verb,phrase"
"gaau2 si2 gaau2 gwan3",攪屎攪棍,攪屎攪棍,180,"daily,verb,phrase"
"gaau2 waan1",攪彎,攪彎,300,"daily,verb"
"gaau2 dak1 jau5 seng1 jau5 sik1",攪得有聲有色,攪得有聲有色,140,"daily,verb,phrase"
"gaau2 gaau2 zan3 mou5 bong1 can3",攪攪震冇幫襯,攪攪震冇幫襯,140,"daily,verb,food,phrase"
"gaau2 zeng3",攪正,攪正,300,"daily,verb"
"gaau2 bin1 fo1",攪邊科,攪邊科,250,"daily,verb,phrase,question"
"laam2 zyu6 sei2",攬住死,攬住死,250,"daily,verb,phrase"
"laam5 ngaang6",攬硬,攬硬,300,"daily,verb"
"laam5 tau2 laam5 geng2",攬頭攬頸,攬頭攬頸,180,"daily,verb,phrase"
"written and colloquial",𢺳,𢺳,400,daily
"gui6 dou3 sei2",攰到死,攰到死,250,"daily,phrase"
"gui6 naai4 naai4",攰奶奶,攰奶奶,250,"daily,phrase"
"sau1 leng1",收０靚,收０靚,250,"daily,verb,phrase"
"sau1 je5",收嘢,收嘢,300,daily
"sau1 mei1 jat1 go3",收尾一個,收尾一個,180,"daily,noun,phrase"
"sau1 mei1 jat1 jat6",收尾一日,收尾一日,180,"daily,noun,phrase"
"sau1 de1",收爹,收爹,300,daily
"sau1 zou1 lou2",收租佬,收租佬,250,"daily,noun,phrase"
"sau1 kwai1",收虧,收虧,300,"daily,verb"
"sau1 goeng1",收韁,收韁,300,daily
"sau1 seon6 di1",收順啲,收順啲,250,"daily,verb,phrase"
"sau1 maa5",收馬,收馬,300,"daily,verb"
"gung1 gik1 bou6 coeng1",攻擊步槍,攻擊步槍,180,"daily,noun,phrase"
"fong3 pei3 zo6 zin3",放屁坐墊,放屁坐墊,180,"daily,noun,phrase"
"zing3 zi6 hei3 fan1",政治氣氛,政治氣氛,180,"daily,phrase"
"gu3 si6 syu1",故事書,故事書,250,"daily,phrase"
"gau3 fo2 lou2",救火佬,救火佬,250,"daily,noun,phrase"
"saan3 sau1 sau1",散修修,散修修,250,"daily,phrase"
"saan2 zo2",散咗,散咗,300,"daily,verb"
"saan2 aai3",散嗌,散嗌,300,"daily,verb"
"saan2 saai3",散晒,散晒,300,daily
"saan3 fung1",散風,散風,300,"daily,verb"
"ging3 zau2 m4 jam2 jam2 fat6 zau2",敬酒唔飲飲罰酒,敬酒唔飲飲罰酒,50,"daily,verb,food,phrase"
"zing2 hou2",整好,整好,300,"daily,verb"
"zing2 bou1 git6 je5 jan4 taan3",整煲傑嘢人嘆,整煲傑嘢人嘆,140,"daily,verb,phrase"
"zing2 bou1 git6 je5 jan4 taan3",整煲杰嘢人嘆,整煲杰嘢人嘆,140,"daily,verb,phrase"
"fu1 joek6",敷藥,敷藥,300,"daily,verb"
"sou3 lou2",數佬,數佬,300,"daily,noun"
"sou2 m4 cing1",數唔清,數唔清,250,"daily,phrase"
"sou3 maa5 gwong1 dip2",數碼光碟,數碼光碟,180,"daily,phrase"
"sou3 maa5 jing2 zoeng6",數碼影像,數碼影像,180,"daily,phrase"
"sou3 maa5 sip3 luk6 gei1",數碼攝錄機,數碼攝錄機,160,"daily,phrase"
"man4 lou6",文路,文路,300,"daily,question"
"zam1 caa4 jing6 co3",斟茶認錯,斟茶認錯,180,"daily,verb,food,phrase"
"gan1 loeng2",斤両,斤両,300,"daily,verb"
"zaam2 lyun6 go1 beng3",斬亂歌柄,斬亂歌柄,180,"daily,verb,phrase,question"
"zaam2 dou3 bin3 si2 beng2 wai4 zi2",斬到變屎餅為止,斬到變屎餅為止,50,"daily,verb,phrase"
"zaam2 sau2 zi2",斬手指,斬手指,250,"daily,verb,phrase"
"zaam2 gwaa1",斬瓜,斬瓜,300,"daily,verb,food"
"zaam2 hoi1 gau2 luk1",斬開九碌,斬開九碌,180,"daily,verb,phrase"
"zaam2 gai1 tau4 siu1 wong4 zi2",斬雞頭燒黄紙,斬雞頭燒黄紙,140,"daily,verb,family,body,phrase"
"zaam2 maa5 dou1",斬馬刀,斬馬刀,250,"daily,noun,phrase"
"san1 bi6 jon1",新ｂｅｙｏｎｄ,新ｂｅｙｏｎｄ,50,"daily,noun,phrase"
"san1 nin4 hou2",新年好,新年好,250,"daily,body,emotion,phrase"
"san1 cuk1 cuk1",新束束,新束束,250,"daily,phrase"
"san1 gei3",新記,新記,300,"daily,noun"
"san1 sin1 lo4 baak6 pei4",新鮮蘿蔔皮,新鮮蘿蔔皮,160,"daily,phrase"
"jat6 ngo4 je6 ngo4",日鵝夜鵝,日鵝夜鵝,180,"daily,verb,phrase"
"zou2 di1",早啲,早啲,300,"daily,body"
"zou2 tau2",早抖,早抖,300,"daily,noun,body"
"zou2 tau2 laa1",早抖啦,早抖啦,250,"daily,phrase"
"zou2 zou2",早早,早早,300,"daily,body"
"ming4 cyun3",明寸,明寸,300,"daily,verb"
"ji6 laan6",易爛,易爛,300,daily
"sing1 kei4 mei5",星期尾,星期尾,250,"daily,noun,phrase"
"ceon1 gwong1 zaa3",春光乍洩,春光乍洩,180,"daily,noun,phrase"
"ceon1 sam1 dung6",春心動,春心動,250,"daily,verb,phrase"
"si6 gau2 daan3 daan3",是九旦旦,是九旦旦,180,"daily,verb,phrase,question"
"si6 maa3",是嗎,是嗎,300,daily
"si6 si6 daan6 daan6",是是但但,是是但但,180,"daily,verb,body,phrase,question"
"si6 gau2 daan2 daan2",是狗彈彈,是狗彈彈,180,"daily,verb,phrase,question"
"si6 fei1 gwai2",是非鬼,是非鬼,250,"daily,noun,phrase"
"si6 mo1",是麼,是麼,300,daily
"aan3 di1",晏啲,晏啲,300,daily
"saai3 je5",晒嘢,晒嘢,300,"daily,verb,question"
"saai3 ziu1",晒招,晒招,300,"daily,verb,question"
"saai3 ziu1",晒蕉,晒蕉,300,"daily,verb,question"
"saai3 hang4 maa5",晒行馬,晒行馬,250,"daily,verb,phrase,question"
"saai3 maa5 laam2",晒馬檻,晒馬檻,250,"daily,verb,phrase"
"maan5 fung1",晚風,晚風,300,daily
"pou2 tung1 zi1 sik1",普通知識,普通知識,180,"daily,phrase"
"am3 zung1 hung3 zai3",暗中控制,暗中控制,180,"daily,verb,phrase"
"am3 aa2 dai2",暗啞底,暗啞底,250,"daily,body,phrase"
"am3 saat3 ze2",暗殺者,暗殺者,250,"daily,noun,phrase"
"am3 faa1",暗花,暗花,300,"daily,noun,food,body"
"ging2 gwang2",㬌轟,㬌轟,300,"daily,noun,animal"
"saai3 laang1",曬冷,曬冷,300,"daily,verb,body,question"
"saai3 je5",曬嘢,曬嘢,300,"daily,verb,question"
"saai3 liu2",曬料,曬料,300,"daily,verb,question"
"saai3 ziu1",曬蕉,曬蕉,300,"daily,verb,question"
"saai3 hang4 maa5",曬行馬,曬行馬,250,"daily,verb,phrase,question"
"saai3 maa5 laam2",曬馬檻,曬馬檻,250,"daily,verb,phrase"
"gang3 daai6",更大,更大,300,daily
"gang3 hou2",更好,更好,300,daily
"gang3 soeng2",更想,更想,300,daily
"gang3 zung1 ji3",更鍾意,更鍾意,250,"daily,phrase"
"tai3 sei2",替死,替死,300,"daily,verb"
"wui2 tau4",會頭,會頭,300,"daily,noun,body"
"jau5 di1 geng1",有Ｄ驚,有Ｄ驚,250,"daily,noun,phrase"
"jau5 fiu1",有ｆｅｅｌ,有ｆｅｅｌ,160,"daily,verb,emotion,phrase"
"jau5 tei1 si2",有Ｔａｓｔｅ,有Ｔａｓｔｅ,140,"daily,verb,phrase"
"jau5 jat1 nin4",有一年,有一年,250,"daily,body,phrase"
"jau5 mat1 ji1 juk1",有乜依郁,有乜依郁,180,"daily,noun,phrase"
"jau5 mat1 m4 to5",有乜唔妥,有乜唔妥,180,"daily,phrase"
"jau5 gam1 jat6",有今日,有今日,250,"daily,verb,phrase"
"jau5 nei5 mou5 ngo5",有你冇我,有你冇我,180,"daily,phrase"
"jau5 mou5 daai3 doi6",有冇帶袋,有冇帶袋,180,"daily,noun,phrase"
"jau5 mou5 liu6 dou3",有冇料到,有冇料到,180,"daily,phrase"
"jau5 fan1 cyun3",有分寸,有分寸,250,"daily,verb,phrase,question"
"jau5 cong3 ji3",有創意,有創意,250,"daily,food,phrase"
"jau5 kaa1 si2",有卡士,有卡士,250,"daily,verb,phrase"
"jau5 mei6 siu3 waa2",有味笑話,有味笑話,180,"daily,phrase"
"jau5 di1 zaa1 naa4",有啲渣嗱,有啲渣嗱,180,"daily,verb,phrase"
"jau5 di1 geng1",有啲驚,有啲驚,250,"daily,noun,phrase"
"jau5 je5 zau6 gong2, jau5 pei3 zau6 fong3",有嘢就講，有屁就放,有嘢就講，有屁就放,50,"daily,verb,phrase"
"jau5 ging2",有境,有境,300,"daily,verb"
"jau5 dak1 zaau2",有得找,有得找,250,"daily,verb,phrase,question"
"jau5 dak1 fai1",有得揮,有得揮,250,"daily,body,phrase"
"jau5 dak1 zan3 mou5 dak1 fan3",有得震冇得瞓,有得震冇得瞓,140,"daily,verb,phrase"
"jau5 paai4 sau6",有排受,有排受,250,"daily,verb,phrase"
"jau5 man4 jau5 lou6",有文有路,有文有路,180,"daily,verb,phrase,question"
"jau5 ging2",有㬌,有㬌,300,"daily,verb"
"jau5 saat3 co3, mou5 fong3 gwo3",有殺錯，冇放過,有殺錯，冇放過,50,"daily,verb,phrase"
"jau5 hei3 mou5 deng6 tau2",有氣冇訂透,有氣冇訂透,160,"daily,verb,phrase"
"jau5 paai4 laan6 zai2",有牌爛仔,有牌爛仔,180,"daily,verb,phrase"
"jau5 lei5 jau4",有理由,有理由,250,"daily,verb,phrase"
"jau5 waan4 ging2",有環境,有環境,250,"daily,verb,phrase"
"jau5 ji6 sing3 mou5 jan4 sing3",有異性冇人性,有異性冇人性,140,"daily,verb,phrase"
"jau5 ngaan5 doi2",有眼袋,有眼袋,250,"daily,verb,body,phrase"
"jau5 lai5",有禮,有禮,300,daily
"jau5 lo1",有籮,有籮,300,"daily,verb"
"jau5 bui3 ging2 jan4 si6",有背㬌人士,有背㬌人士,160,"daily,noun,phrase"
"jau5 ziu1 sik6",有蕉食,有蕉食,250,"daily,verb,phrase"
"jau5 ceoi3 mei6",有趣味,有趣味,250,"daily,phrase"
"jau5 laat6 jau5 m4 laat6",有辣有唔辣,有辣有唔辣,160,"daily,verb,phrase"
"jau5 wan6 haang4",有運行,有運行,250,"daily,verb,phrase"
"jau5 gam1 zap1",有金執,有金執,250,"daily,verb,phrase"
"jau5 cin2 lou2",有錢佬,有錢佬,250,"daily,noun,phrase"
"jau5 tau4 wai1, mou5 tau4 zan6",有頭威，冇頭陣,有頭威，冇頭陣,50,"daily,verb,phrase"
"jau5 fung1 sai2 zeon6 lei6",有風駛盡利,有風駛盡利,160,"daily,verb,phrase"
"jau5 fung1 sai2 zeon6 gan1 lei5",有風駛盡巾里,有風駛盡巾里,140,"daily,verb,phrase"
"jau5 fung1 sai2 zeon6 lei5",有風駛盡里,有風駛盡里,160,"daily,verb,phrase"
"jau5 gwai2 jung6",有鬼用,有鬼用,250,"daily,phrase"
"jau5 se6 zi6 jin4 hoeng1",有麝自然香,有麝自然香,160,"daily,verb,phrase,question"
"pang4 bui3 aat3 lik6",朋輩壓力,朋輩壓力,180,"daily,phrase"
"mong6 zau6 hai6 gam2 mong6",望就係咁望,望就係咁望,160,"daily,noun,phrase"
"kei4 sou3",期數,期數,300,"daily,noun"
"muk6 zeoi2",木咀,木咀,300,"daily,noun"
"muk6 gwaa1 sin1 naai5",木瓜鮮奶,木瓜鮮奶,180,"daily,phrase"
"mei6 gau3 hau4",未夠喉,未夠喉,250,"daily,noun,food,emotion,phrase"
"mei6 gau3 cing3",未夠秤,未夠秤,250,"daily,verb,phrase"
"mei6 gaai3 naai5",未戒奶,未戒奶,250,"daily,phrase"
"mei6 geng1 gwo3",未驚過,未驚過,250,"daily,verb,body,phrase"
"zyu1 caai4",朱柴,朱柴,300,"daily,noun"
"zyu1 lap1",朱粒,朱粒,300,"daily,noun"
"zyu1 lap1 seoi2 pou5",朱粒水泡,朱粒水泡,180,"daily,noun,phrase"
"lei5 saam1 goek3",李三腳,李三腳,250,"daily,phrase"
"lei5 ciu1 jan4",李超人,李超人,250,"daily,noun,phrase"
"dung1 waa4",東華,東華,300,"daily,noun"
"baan2 sek6",板石,板石,300,daily
"zi1 je5",枝嘢,枝嘢,300,"daily,noun"
"zi1 paau3",枝炮,枝炮,300,"daily,noun"
"gaa2 loeng4",架兩,架兩,300,"daily,noun"
"gaa2 zi2 daai6",架子大,架子大,250,"daily,phrase"
"caa4 zit6",查截,查截,300,"daily,verb,body,animal"
"caa4 paai4",查牌,查牌,300,daily
"lau5 am3 faa1 ming4 jau6 jat1 cyun1",柳暗花明又一村,柳暗花明又一村,50,"daily,noun,phrase"
"lau5 gei3",柳記,柳記,300,"daily,noun"
"caai4 ho2 fu1",柴可夫,柴可夫,250,"daily,noun,phrase"
"caai4 waa1 waa1",柴哇哇,柴哇哇,250,"daily,verb,phrase"
"caai4 waa1 waa1",柴娃娃,柴娃娃,250,"daily,verb,phrase"
"gaau3 maan6 zung1",校慢鐘,校慢鐘,250,"daily,verb,phrase"
"haau6 fuk6 dou1 mei6 ceoi4",校服都未除,校服都未除,160,"daily,school,phrase"
"gwai3 zi1 zai2",桂枝仔,桂枝仔,250,"daily,noun,phrase"
"loeng4 sing2 bo1",梁醒波,梁醒波,250,"daily,noun,phrase"
"tiu4 zai2",條仔,條仔,300,"daily,noun"
"tiu4 meng6 m4 zeng3",條命唔正,條命唔正,180,"daily,verb,family,phrase"
"tiu4 meng6 zeng3",條命正,條命正,250,"daily,verb,family,phrase"
"tiu4 meng6 saang1 dak1 zeng3",條命生得正,條命生得正,160,"daily,verb,family,phrase"
"tiu4 tiu2",條條,條條,300,"daily,noun"
"tiu4 sin3",條線,條線,300,"daily,noun"
"tiu4 coi3",條菜,條菜,300,"daily,noun"
"tiu4 zam1",條針,條針,300,"daily,noun"
"tiu4 maa4 lat1 lou2",條麻甩佬,條麻甩佬,180,"daily,noun,phrase"
"gwan3 zai2",棍仔,棍仔,300,daily
"gwan3 dai2",棍底,棍底,300,"daily,noun"
"paang5 daa2",棒打,棒打,300,"daily,verb,food"
"paang5 kau4 paang5",棒球棒,棒球棒,250,"daily,noun,phrase"
"paang4 jan4",棚人,棚人,300,"daily,noun"
"koi3 jiu3 tou4",概要圖,概要圖,250,"daily,phrase"
"lau2 wun6 lau2",樓換樓,樓換樓,250,"daily,verb,phrase"
"biu1 mei5 wui2",標尾會,標尾會,250,"daily,verb,body,phrase"
"joeng2 bing2",樣丙,樣丙,300,"daily,noun,emotion"
"joeng2 bing2",樣炳,樣炳,300,"daily,noun,emotion"
"joeng2 seoi1 seoi1",樣衰衰,樣衰衰,250,"daily,noun,emotion,phrase"
"caang2 sik1 dik1",橙色的,橙色的,250,"daily,color,phrase"
"gei1 lou2",機佬,機佬,300,"daily,noun"
"waang4 si1 gaai1 tau4",橫屍街頭,橫屍街頭,180,"daily,verb,phrase"
"waang4 gaak3 zi2",橫格子,橫格子,250,"daily,noun,phrase"
"waang4 sei2 dim3 sei2",橫死掂死,橫死掂死,180,"daily,noun,phrase"
"waang4 gok3",橫角,橫角,300,daily
"dong3 zai2",檔仔,檔仔,300,"daily,noun"
"dong3 je5",檔嘢,檔嘢,300,"daily,noun"
"laam6 fo2 pun4",檻火盆,檻火盆,250,"daily,verb,phrase,question"
"hit3 hit3 goek3",歇歇腳,歇歇腳,250,"daily,verb,phrase"
"go1 hau6",歌后,歌后,300,"daily,noun"
"au1 mei5 sik1",歐美式,歐美式,250,"daily,phrase"
"zi2 kat1 seoi2",止咳水,止咳水,250,"daily,phrase"
"zeng3 dou3 bei3",正到痹,正到痹,250,"daily,food,phrase"
"zing3 so2 wai6",正所謂,正所謂,250,"daily,noun,phrase"
"zing3 paai4 laan6 zai2",正牌爛仔,正牌爛仔,180,"daily,verb,phrase"
"zeng3 coi3",正菜,正菜,300,"daily,noun"
"zeng3 dau2",正鬥,正鬥,300,"daily,noun,food"
"bou6 hang4 tin1 kiu4",步行天橋,步行天橋,180,"daily,noun,body,phrase"
"sei2 loe2 mou5 jung6",死ｌｕｒ冇用,死ｌｕｒ冇用,140,"daily,verb,phrase"
"sei2 so4 po2",死傻婆,死傻婆,250,"daily,verb,phrase"
"sei2 hau2 cau3",死口臭,死口臭,250,"daily,phrase"
"sei2 zo2",死咗,死咗,300,daily
"sei2 maai4 jat1 bin1 laa1",死埋一邊啦,死埋一邊啦,160,"daily,phrase"
"sei2 hou2 gwo3",死好過,死好過,250,"daily,verb,phrase"
"sei2 haau4 po4",死姣婆,死姣婆,250,"daily,noun,phrase"
"sei2 sing3",死性,死性,300,daily
"sei2 zing6 baa2 hau2",死淨把口,死淨把口,180,"daily,verb,phrase"
"sei2 maa5",死碼,死碼,300,"daily,noun"
"sei2 teng5",死艇,死艇,300,"daily,noun"
"sei2 zyu1",死豬,死豬,300,"daily,verb"
"sei2 jyu4",死魚,死魚,300,"daily,noun,animal"
"saat3 jan4 jyu4 maa4",殺人如厤,殺人如厤,180,"daily,verb,phrase"
"saat3 nei5",殺你,殺你,300,"daily,noun"
"saat3 dou3",殺到,殺到,300,"daily,noun"
"saat3 maa5",殺馬,殺馬,300,"daily,verb"
"au2 gei2 do1 gwan3",毆幾多棍,毆幾多棍,180,"daily,verb,food,phrase,question"
"au2 gei2 do1 luk1",毆幾多碌,毆幾多碌,180,"daily,verb,food,phrase,question"
"au2 daa2 mau5 jan4",毆打某人,毆打某人,180,"daily,verb,food,phrase"
"au2 bai1",毆跛,毆跛,300,"daily,verb"
"mui5 jat1 tin1",每一天,每一天,250,"daily,phrase"
"mui5 go3",每個,每個,300,daily
"bei2 gaau3 siu2",比較少,比較少,250,"daily,noun,phrase"
"bei2 gaau3 san1",比較新,比較新,250,"daily,phrase"
"bei2 gaau3 zung1 ji3",比較鍾意,比較鍾意,180,"daily,phrase"
"mou4 dou1 mei6 sang1 cai4",毛都未生齊,毛都未生齊,160,"daily,verb,phrase"
"seoi2 fong4",水房,水房,300,"daily,noun"
"seoi2 but6 seoi2",水撥水,水撥水,250,"daily,phrase"
"seoi2 gaat6 zaat6",水甴曱,水甴曱,250,"daily,phrase"
"seoi2 toi2",水檯,水檯,300,"daily,food"
"seoi2 zyu2",水煮,水煮,300,daily
"seoi2 fai3 zaam6",水費站,水費站,250,"daily,noun,phrase"
"seoi2 tau4 zuk1",水頭足,水頭足,250,"daily,noun,phrase"
"seoi2 faan6 fong4",水飯房,水飯房,250,"daily,noun,phrase"
"tam3 sei2 jan4",氹死人,氹死人,250,"daily,verb,food,phrase"
